order_item_id,order_id ,product_id ,quantity ,total_price
4550,1131,25,2,17214
4551,1226,93,1,90445
4552,36,57,3,200157
4553,1265,60,4,184580
4554,393,49,2,123284
4555,1551,25,3,25821
4556,1162,2,3,118728
4557,1745,30,1,6145
4558,1438,32,1,21660
4559,1441,80,4,60640
4560,795,23,2,72910
4561,876,30,4,24580
4562,696,20,3,54858
4563,1522,63,1,123542
4564,918,7,2,65422
4565,293,38,1,14877
4566,1338,46,1,90175
4567,996,58,1,102455
4568,749,71,4,31156
4569,543,57,1,66719
4570,1808,66,1,37917
4571,1587,10,1,80954
4572,1928,39,1,6484
4573,400,41,3,33342
4574,929,11,2,171398
4575,726,5,3,217935
4576,687,15,3,371541
4577,1155,46,3,270525
4578,1821,42,1,19187
4579,647,81,1,31288
4580,577,87,2,38472
4581,1286,29,2,47528
4582,1704,68,3,19407
4583,1910,75,1,7368
4584,1023,82,1,4775
4585,1471,6,4,279920
4586,644,60,1,46145
4587,1647,11,1,85699
4588,478,10,3,242862
4589,1846,29,1,23764
4590,358,24,1,119477
4591,1791,49,2,123284
4592,333,6,3,209940
4593,1134,90,1,48184
4594,1600,70,3,36120
4595,304,52,1,19311
4596,227,59,2,257800
4597,586,20,1,18286
4598,586,26,1,31932
4599,1592,61,1,132454
4600,48,5,3,217935
4601,419,14,2,214946
4602,1540,34,1,16296
4603,1012,67,1,30927
4604,821,46,2,180350
4605,341,61,4,529816
4606,933,33,2,26130
4607,753,32,1,21660
4608,1587,47,4,301804
4609,1701,84,1,2870
4610,1325,21,2,36656
4611,1324,25,2,17214
4612,648,7,2,65422
4613,1409,8,1,59520
4614,646,19,2,38370
4615,279,55,1,37525
4616,761,54,1,14600
4617,219,53,3,254247
4618,863,21,2,36656
4619,1685,85,1,3355
4620,331,4,4,111932
4621,557,67,1,30927
4622,633,24,1,119477
4623,885,98,1,59098
4624,1986,50,1,35335
4625,1113,60,1,46145
4626,1284,38,1,14877
4627,771,46,1,90175
4628,1116,16,1,139602
4629,344,55,3,112575
4630,140,7,1,32711
4631,1850,17,1,39572
4632,1099,46,2,180350
4633,1431,91,4,48672
4634,1154,40,1,86599
4635,1271,40,2,173198
4636,86,13,1,77776
4637,1467,31,4,219348
4638,286,7,3,98133
4639,951,58,1,102455
4640,1162,99,4,21968
4641,854,58,2,204910
4642,813,38,2,29754
4643,1908,1,2,37456
4644,825,69,1,13563
4645,1377,99,1,5492
4646,719,24,4,477908
4647,428,61,2,264908
4648,1718,52,1,19311
4649,1062,10,1,80954
4650,1540,43,1,11681
4651,1155,35,4,65708
4652,212,40,1,86599
4653,356,93,2,180890
4654,283,71,3,23367
4655,349,65,1,80053
4656,991,98,1,59098
4657,1853,29,1,23764
4658,1960,18,2,11800
4659,399,70,2,24080
4660,523,77,4,153432
4661,1240,18,2,11800
4662,1112,44,1,12233
4663,1905,83,1,8424
4664,1556,61,1,132454
4665,1766,95,1,10925
4666,928,57,2,133438
4667,438,2,4,158304
4668,67,21,1,18328
4669,1905,17,1,39572
4670,1121,99,3,16476
4671,1514,96,2,189674
4672,200,89,3,25926
4673,1679,30,2,12290
4674,505,14,1,107473
4675,1944,3,4,356152
4676,1473,7,4,130844
4677,1304,36,1,5066
4678,1790,92,1,43938
4679,787,71,1,7789
4680,1223,22,1,11986
4681,799,23,2,72910
4682,154,62,4,396968
4683,774,26,1,31932
4684,1752,18,2,11800
4685,1560,90,1,48184
4686,1554,29,2,47528
4687,372,22,3,35958
4688,79,64,3,151830
4689,1706,15,2,247694
4690,412,64,1,50610
4691,940,91,4,48672
4692,1238,54,1,14600
4693,1484,52,1,19311
4694,1050,27,1,76048
4695,1231,93,1,90445
4696,221,96,1,94837
4697,236,94,4,129776
4698,821,14,3,322419
4699,1506,24,1,119477
4700,814,87,1,19236
4701,1643,29,1,23764
4702,311,51,2,94618
4703,1434,48,1,34196
4704,1623,33,2,26130
4705,1354,96,3,284511
4706,1219,34,1,16296
4707,425,20,2,36572
4708,1501,83,2,16848
4709,677,57,1,66719
4710,882,100,1,26451
4711,369,17,1,39572
4712,1572,25,1,8607
4713,766,19,3,57555
4714,1045,90,1,48184
4715,962,37,1,2249
4716,1351,5,3,217935
4717,104,49,4,246568
4718,1564,3,3,267114
4719,1306,99,1,5492
4720,460,38,2,29754
4721,1770,91,1,12168
4722,687,90,3,144552
4723,44,24,1,119477
4724,1450,77,2,76716
4725,1495,14,3,322419
4726,209,49,2,123284
4727,1681,28,4,58628
4728,1799,3,1,89038
4729,1996,84,1,2870
4730,147,48,2,68392
4731,85,77,1,38358
4732,1364,96,1,94837
4733,1431,6,1,69980
4734,1928,1,1,18728
4735,1004,58,2,204910
4736,1948,91,1,12168
4737,1728,31,2,109674
4738,88,19,1,19185
4739,609,50,1,35335
4740,1229,4,2,55966
4741,1774,50,2,70670
4742,731,46,1,90175
4743,1623,81,1,31288
4744,1797,42,2,38374
4745,505,82,1,4775
4746,823,84,1,2870
4747,197,83,1,8424
4748,1298,71,1,7789
4749,645,22,2,23972
4750,946,33,1,13065
4751,931,100,1,26451
4752,1783,62,4,396968
4753,159,25,4,34428
4754,445,81,1,31288
4755,944,30,2,12290
4756,1819,86,1,7664
4757,1529,2,2,79152
4758,361,85,2,6710
4759,434,36,1,5066
4760,1251,61,1,132454
4761,1994,73,4,360368
4762,624,99,1,5492
4763,89,37,1,2249
4764,1678,40,2,173198
4765,1129,60,1,46145
4766,508,10,2,161908
4767,420,35,2,32854
4768,1202,46,3,270525
4769,673,14,2,214946
4770,595,37,2,4498
4771,392,2,1,39576
4772,1832,53,3,254247
4773,1258,64,1,50610
4774,1536,90,3,144552
4775,829,93,2,180890
4776,49,26,4,127728
4777,399,60,3,138435
4778,1841,63,1,123542
4779,1980,90,3,144552
4780,723,67,1,30927
4781,142,35,3,49281
4782,348,39,1,6484
4783,533,81,1,31288
4784,1567,41,2,22228
4785,1496,23,1,36455
4786,1255,57,1,66719
4787,1851,23,1,36455
4788,466,32,4,86640
4789,1453,92,2,87876
4790,134,56,2,167002
4791,1594,96,1,94837
4792,1331,26,1,31932
4793,479,89,1,8642
4794,1080,86,4,30656
4795,1860,28,2,29314
4796,231,29,2,47528
4797,971,45,1,83119
4798,547,22,2,23972
4799,1278,62,1,99242
4800,1906,7,1,32711
4801,326,79,1,26436
4802,1922,33,1,13065
4803,433,34,1,16296
4804,962,30,2,12290
4805,1804,100,4,105804
4806,666,53,1,84749
4807,1976,38,1,14877
4808,1427,26,1,31932
4809,1586,33,1,13065
4810,863,36,1,5066
4811,1982,2,2,79152
4812,1132,63,1,123542
4813,415,12,1,119942
4814,671,31,1,54837
4815,262,39,1,6484
4816,840,14,4,429892
4817,1655,9,2,215120
4818,1632,16,1,139602
4819,1320,58,2,204910
4820,1778,65,3,240159
4821,1985,93,2,180890
4822,1702,55,2,75050
4823,1377,62,1,99242
4824,840,42,2,38374
4825,1713,100,1,26451
4826,1075,36,2,10132
4827,1528,13,1,77776
4828,1708,79,2,52872
4829,1203,47,1,75451
4830,881,53,1,84749
4831,702,25,2,17214
4832,1518,97,1,91197
4833,917,58,1,102455
4834,280,1,1,18728
4835,1349,39,4,25936
4836,110,28,1,14657
4837,954,89,1,8642
4838,1873,34,2,32592
4839,1109,60,1,46145
4840,127,17,1,39572
4841,807,69,2,27126
4842,1521,99,4,21968
4843,1423,97,2,182394
4844,1564,98,1,59098
4845,696,67,1,30927
4846,78,17,4,158288
4847,1687,9,2,215120
4848,1986,47,2,150902
4849,322,40,1,86599
4850,1059,95,1,10925
4851,1921,19,4,76740
4852,299,86,2,15328
4853,1980,1,1,18728
4854,1966,21,2,36656
4855,1080,48,3,102588
4856,622,54,1,14600
4857,1702,100,4,105804
4858,1349,71,2,15578
4859,1671,46,3,270525
4860,1526,2,2,79152
4861,417,42,1,19187
4862,1766,20,1,18286
4863,1111,48,2,68392
4864,1332,60,1,46145
4865,607,65,1,80053
4866,772,88,2,4606
4867,820,55,1,37525
4868,1241,44,2,24466
4869,462,16,1,139602
4870,1773,56,3,250503
4871,1702,38,2,29754
4872,135,8,1,59520
4873,1151,7,2,65422
4874,1523,83,1,8424
4875,657,60,2,92290
4876,1028,34,1,16296
4877,1306,16,4,558408
4878,1609,5,2,145290
4879,493,47,1,75451
4880,1056,10,1,80954
4881,972,78,2,52538
4882,1919,85,2,6710
4883,664,5,1,72645
4884,1808,33,3,39195
4885,349,80,1,15160
4886,121,81,1,31288
4887,523,30,2,12290
4888,1998,48,1,34196
4889,808,30,1,6145
4890,1485,52,1,19311
4891,548,22,2,23972
4892,1029,6,3,209940
4893,1097,53,4,338996
4894,50,5,1,72645
4895,1226,63,4,494168
4896,1782,11,1,85699
4897,1605,23,1,36455
4898,1465,91,2,24336
4899,836,18,1,5900
4900,1372,50,1,35335
4901,308,34,1,16296
4902,1916,79,1,26436
4903,1858,1,4,74912
4904,1874,46,1,90175
4905,886,43,2,23362
4906,536,65,4,320212
4907,1128,45,1,83119
4908,332,62,4,396968
4909,628,12,1,119942
4910,1789,4,1,27983
4911,1500,73,2,180184
4912,777,66,2,75834
4913,1227,78,1,26269
4914,508,56,2,167002
4915,1544,40,1,86599
4916,498,35,1,16427
4917,261,43,1,11681
4918,569,8,2,119040
4919,307,12,4,479768
4920,1621,68,2,12938
4921,847,75,1,7368
4922,970,57,1,66719
4923,1557,44,2,24466
4924,1676,61,2,264908
4925,767,11,4,342796
4926,1424,51,1,47309
4927,1576,20,1,18286
4928,1134,8,1,59520
4929,871,19,2,38370
4930,1163,92,1,43938
4931,1861,88,2,4606
4932,1633,51,1,47309
4933,46,83,1,8424
4934,402,99,4,21968
4935,1356,82,1,4775
4936,417,19,1,19185
4937,975,48,1,34196
4938,1007,89,4,34568
4939,1371,94,3,97332
4940,1842,65,3,240159
4941,399,89,2,17284
4942,947,22,4,47944
4943,1651,17,2,79144
4944,129,20,1,18286
4945,1209,11,1,85699
4946,1381,37,2,4498
4947,1820,97,1,91197
4948,353,97,1,91197
4949,1926,59,2,257800
4950,630,53,2,169498
4951,1540,57,2,133438
4952,1048,78,1,26269
4953,1291,98,2,118196
4954,1417,91,4,48672
4955,1056,35,2,32854
4956,1573,54,1,14600
4957,1217,56,2,167002
4958,1763,17,1,39572
4959,611,11,1,85699
4960,279,1,1,18728
4961,212,69,2,27126
4962,1970,79,1,26436
4963,1085,20,1,18286
4964,560,6,2,139960
4965,320,62,3,297726
4966,1827,84,3,8610
4967,1492,37,1,2249
4968,194,32,2,43320
4969,1015,69,1,13563
4970,65,36,2,10132
4971,698,26,2,63864
4972,753,44,2,24466
4973,859,70,2,24080
4974,1864,59,1,128900
4975,685,92,2,87876
4976,1413,30,1,6145
4977,1182,75,1,7368
4978,1766,32,1,21660
4979,297,5,1,72645
4980,1752,99,2,10984
4981,1752,8,4,238080
4982,725,80,4,60640
4983,1882,90,1,48184
4984,1324,30,1,6145
4985,205,14,1,107473
4986,185,82,2,9550
4987,935,78,1,26269
4988,875,79,1,26436
4989,378,68,2,12938
4990,269,98,2,118196
4991,1502,67,2,61854
4992,1816,19,1,19185
4993,1339,58,2,204910
4994,853,63,1,123542
4995,1095,49,2,123284
4996,1360,88,1,2303
4997,116,50,1,35335
4998,1930,52,1,19311
4999,1429,49,1,61642
5000,58,85,2,6710
